,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2008-10-01,237660.3074403027,354451.5219548068,188863.43519805616,275268.9829662031,332267.01923476026,142614.0392456485,122032.00021548143,319967.3555664245,208901.96557768795,300253.19858079177,231631.80746654034,192848.38407829416,382775.42886103736,223278.8222013147,456213.18805807555,231607.41964091515,236892.87455499425,159890.69973401967,193150.56558515856,189871.72890187657,156438.41080715923,301798.6504659842,165791.70748370863,158990.43587624803,169429.53460674916,218214.1354823909,143866.13752458346,257683.4828607361,185901.93835932703,254627.8126406689,249257.5344837928,193411.84703125656,133816.81383288806,172303.28651969603,122889.80591175864,116546.99582625109,117248.54114089707,,194589.19559234986,,281848.67317175894,109938.38186173492,136594.34054441118,118814.87385210115,259618.6947371163,203416.35844283015,109877.59538792523,146768.18698576148,128624.77946111867,119576.80814989767,125056.39216343086
2008-11-01,235962.57029716027,346710.6682652102,184650.8852157929,273542.66573585937,329118.5400356399,142014.90675557946,120666.7907726477,317228.5480136205,203155.47439239392,297427.21893706755,230900.51726700997,190651.72279550706,381437.8526183474,215910.7247168012,452890.18879812123,230035.32848257516,235194.8696190867,158379.06486582212,193130.48373470432,188021.0961457113,156161.71246145398,298364.90918105055,165140.0931248505,158133.93111506823,168811.06377129734,217718.6399130592,143337.77775211187,255362.2449950579,184821.86119659033,251392.84075284106,249324.79014836706,192720.89402782524,133467.66600224914,171158.59629516027,122582.34645813209,116289.26012472533,116939.6744635596,101998.37596638985,192856.28754602023,,279353.44279533817,109880.06267959582,136043.4976556641,118542.60074504786,257830.35807179674,203146.65010003318,109848.06136888161,147021.41022196147,128062.58173708468,119481.88729441426,124507.63702683274
2008-12-01,234430.57645054522,339283.5390274741,180623.25591831325,271887.33111879526,326235.45509816473,141460.88705699207,119057.61048461609,314770.0729522277,197205.6568553455,294487.23982391256,230084.69526606365,188071.9262496949,379650.654695739,209445.63129259623,449837.87315002765,228410.3313423016,233320.37790822133,156555.9922495643,193065.09476684,186350.412882356,155849.9901809136,295193.3200371571,164437.73063113695,157252.7584384191,168070.7557969188,217276.67579157147,142792.07615942988,252923.16919472627,183919.98677236994,247971.17546817407,249291.8173398285,191749.78018235997,132957.14206626633,170019.20201728525,122229.51593947603,116114.23341580662,116561.08536126961,101628.11860214925,191024.202631488,,277265.2978107192,109777.72393167182,135448.08344776373,118252.57114142044,256072.71663484036,203008.6011111601,109734.13453821809,147232.33274958178,127480.6830269868,119373.21742779098,123855.25472315685
2009-01-01,232765.90432059256,332340.8212545119,176835.12072176137,270356.18326006766,324026.73538576043,140956.82701979825,117059.17581953264,312641.40416266856,191679.43942301688,291837.3705756108,229300.81787592373,185290.39863825028,378980.1624850396,202920.13306293753,447155.0431463037,227384.74439555584,231012.09247498945,154700.89149421974,192946.67383451574,184774.09170844368,155547.82091271342,292099.8479266365,163721.37301766887,156240.24455724828,167256.0343699093,217065.08887900398,142288.93028003536,250800.53907150961,183287.41019702292,244563.41660692732,249095.53388739435,190597.28964607802,132528.62296102033,168538.8566866085,121846.53135942231,115841.62361826067,116209.61673330342,101699.97571939234,189029.46686636738,162012.12398576151,275427.50114352134,109695.15166406745,134863.8608888837,117846.52815209421,254638.76446814355,202994.06775229983,109572.87594193556,147501.87692689963,126965.9059433861,119219.25342443581,123102.74941530883
2009-02-01,231157.64451832735,327284.88301212183,173469.0921710377,269038.568261899,322227.5174076443,140692.1141041069,114989.75266047142,310607.5094818311,188146.11355334346,289112.5441057616,228827.41198407358,183073.95710360675,379088.9591301861,197756.10143766933,443653.1560061316,226346.8303567924,228715.0338949681,153037.5842703603,192568.4305710825,183288.90081829348,155453.97052790082,288750.1134583868,163250.6845915794,155321.9449667481,166643.5930478342,216968.85785247348,141901.87409776435,248503.21429955986,182630.44997840968,241401.61488470706,249274.37678288188,189536.8748635537,132039.53200185832,167487.57105588415,121396.31909803842,115536.3031323924,115901.15252362347,101852.93368434829,186858.7703733768,162022.01796901517,274259.80748698977,109664.26070295862,134434.40316504013,117618.45321439486,253281.22845520024,202886.0855725281,109329.53782346682,147544.43287557506,126663.00754942966,119013.59129771708,122278.52384960343
2009-03-01,229581.9186693105,323097.3268967027,170304.68339027883,267870.5886024196,320491.0518868451,140583.49559114207,112983.77870936075,308528.50059614633,184978.15445302994,286258.54890615767,228506.52795225932,180913.11916033193,378970.1914389578,192693.54140574884,440297.7988377169,225449.0341936159,226404.2128135493,151541.83789595895,192219.83261056824,181574.12712752982,155426.61876403188,285279.67043111246,163018.14223147676,154564.78906719413,166158.75188846662,216827.39172825508,141528.4898951816,246204.24866492752,181449.1744304163,238320.19273579013,249612.66548086432,188446.66071327418,131561.8380864444,166605.2088308429,120918.45606879647,115280.72622825926,115725.11466816014,102031.20750708044,184621.93142856887,161979.02814057362,272873.09768079035,109614.93286674254,134108.73311912664,117524.53189376695,251810.6812237401,202497.52080730503,109151.30551871478,147465.77578228308,126843.72509966558,118833.35689959611,121533.09286013106
2009-04-01,228175.26018082967,319162.4439445844,167153.87960468009,266875.929203366,318265.9005805939,140566.73614541593,111260.19427804711,306716.85058899055,181774.36564059646,282553.9430867599,228261.98832492752,179546.7882482406,377048.0123125702,187669.14287878864,436699.7257954553,223882.7477930925,224592.24948747727,149951.99546113994,191809.2385066941,179988.5951879664,155588.92184294228,281753.2509442822,162878.08547013125,153852.8932268908,165661.72372739058,216558.9834418339,141030.17940762747,243589.64720329572,180352.21866942954,235943.63619767365,249829.4238094459,187486.15338585118,130960.45714853704,166379.35585849592,120437.87143829618,115107.25717894906,115580.63870518224,101948.78562253264,182354.71986506577,161765.5133454355,271538.42850166385,109525.07658306567,133788.03548842654,117685.62488288392,250407.49882823936,201899.80102037426,109017.33928566903,147137.92737772915,127112.61327525023,118727.8161082157,121007.96720183369
2009-05-01,226978.7297000834,315349.4120525648,164105.72544902953,265961.70834294363,315892.6377785504,140566.54770703227,109747.44369369237,305489.62445915263,178174.23504704935,279062.7611806918,227957.2082188182,177927.4336765965,374121.6439865187,181830.01356545588,432965.34680857667,222214.5491132637,222728.11294834013,148293.3207556933,191408.94824376758,178732.36070506103,155660.89368145308,278447.23380719376,162634.47107204876,153038.13474686202,165009.2805335636,216349.6558512634,140376.49459342888,241117.47395709087,179316.44975387875,233864.50103191426,249491.807576692,185767.13668376856,130367.81727603992,165973.73181206326,120052.11976904793,114903.1556241811,115456.40153853434,101756.5685364355,180196.49723416645,161414.55467301994,269507.1842942633,109360.50373283548,133380.81709266102,117880.99094665273,248748.7398544697,201471.458717974,109063.32715152598,146772.41848123103,127500.60220729979,118665.53291284082,120637.41116073805
2009-06-01,225882.50571236425,312017.0809302532,161206.15046946413,264968.8898620499,313496.7224662486,140542.099476616,108363.1324195194,304699.1750206345,175115.97962582522,275985.2321656312,227607.089732912,176635.2007162066,371948.13714203745,175728.84062745734,428432.3315866718,220848.39189104494,220893.53038290748,146704.40031559745,190781.87804550581,177910.8115574549,155717.17536678404,275933.114330928,162300.2960489487,152038.96330142007,164271.14750941444,216007.90421029166,139696.0936927684,238625.29166217215,179154.56353331273,232186.8714143576,249060.2918412854,184201.7431186918,129747.86183763716,165531.06403957447,119773.9850626823,114625.42767281842,115344.32272094344,101532.15262034489,178297.12711839913,161008.30973640273,267445.86769135186,109182.86512755562,132827.65489434902,118102.28959733671,247247.18009976065,201196.39616498005,109188.21612844472,146392.91075934048,127684.07861781905,118565.34742220327,120312.04294483452
2009-07-01,224910.5173021717,309545.8299826342,158725.17263996726,263939.91311656707,311305.15278668114,140553.13470595694,107199.98578722123,304128.18965043913,172546.76645090137,273741.9231687719,227092.31303468454,175366.93395706938,369576.82636940415,169743.39318994296,424001.73646166903,219783.9668419352,219115.0869779084,145361.70058220418,190030.01994896898,177327.19965463772,155622.5756098208,273682.57271042786,161934.76250711604,151112.3881307851,163539.5773325242,215371.51912877112,139049.33770852583,236157.88067178373,178775.43390148148,230544.94785934678,248592.4090181682,182600.77522565247,129155.11816085316,164924.16403267067,119503.71602922938,114371.72582492512,115125.66741469326,101273.32497466996,176485.67479651494,160728.3105025456,265272.8764502921,108977.66186318167,132197.11904620117,118244.09506185549,245951.90534424214,200945.7668741294,109327.23186903463,145954.4546759884,127817.87432003202,118484.74512320932,119923.37158026053
2009-08-01,223903.78127613614,307480.39247323567,156439.3660052164,262829.1843134845,309413.02677948284,140435.47272018626,106083.15229789187,303597.5886671502,170204.7125651877,271781.20359987434,226589.23601979125,174217.7689467356,367537.33901103836,164955.3564564403,420594.02317409305,218838.9723372842,217415.4840945243,144216.51539458017,189148.31578520837,176847.6227182086,155417.6682883948,271743.32959955535,161504.87021886662,150372.83367823708,162711.8284319955,214390.98011037384,138527.79827616722,234092.25249468468,178504.69178593205,229230.5453171575,248178.61099179657,181782.28543856693,128540.65873400717,164432.3123015127,119167.7563847137,114048.52886614855,114859.63250955602,101068.95693005691,174680.70467848468,160911.92231195114,263693.412709601,108786.08040569507,131637.4190090693,118328.05183373236,245103.62520621356,200396.33517901436,109465.7925704425,145537.47813880848,127891.54101843009,118384.09324687066,119502.4954784299
2009-09-01,222916.9749350797,305862.55115216854,154346.58176687118,261893.64814631778,307824.4546725064,140280.2199838887,105099.13859234985,303256.7709041861,168034.66236545055,270156.71980467835,226165.44225663564,172649.0824305686,365139.0770099098,161233.6305001436,416591.647480845,217799.06227881924,215797.34752923148,143138.57974969342,188244.3720386465,176250.61627438889,155162.05681000015,269504.2546066094,161098.66090752257,149720.07102630872,161957.0502802785,213445.31590624616,138097.00817426748,232596.45012705668,177741.47425496264,228371.50813851893,247779.75760534688,181108.98016649042,127954.42314062483,163896.23994895027,118771.63010755065,113689.95027004984,114575.0888735833,100419.92641143144,172749.22820676,161342.56587295528,262347.30567306717,108578.53889191367,131118.1002880746,118277.50848047202,244389.6101602488,199735.81451410012,109573.81121426862,145113.6083713081,128088.0739802876,118283.04352995336,119113.73273229379
2009-10-01,222027.88560542793,305000.12754029315,152576.05881469013,261169.76354575172,306663.3529460035,140074.08769514773,104002.27090834959,302985.3455481615,165724.1115060464,269074.08631431643,225941.72116581237,171122.04919968973,362631.32661190006,158754.54792048037,412106.0255102762,216881.66712931613,214340.72080330426,142070.9734575063,187616.97817793212,175508.51923421922,154896.08197232726,267634.6397733514,160821.68193454063,149117.44327213295,161327.7640939816,212758.47460510625,137768.82591195407,231576.0797067472,177526.81962050273,227891.1642817741,247387.14794458708,180484.69374168126,127467.96712136967,163362.1758361219,118396.25721790323,113275.64817478666,114323.39896173454,99650.61434118012,171028.4747168182,161736.29998632512,261282.2267955713,108425.84085613326,130721.33032667877,118240.91616210876,243776.91140873218,199054.4171220695,109606.50949337415,144775.7485611602,128427.6093387906,118171.02996302927,118834.41836924257
2009-11-01,221522.85801989827,305849.7579331745,151395.58296579332,260707.16198800926,305887.126259171,140117.31800187152,103038.52933893878,303022.4303311309,164722.25021989827,268532.3454649475,225961.46075269344,169629.74783961324,361627.13022452383,156889.19513496602,408046.9174375472,216303.40401299283,213299.86607918458,141122.1105351013,187069.00646058563,174744.89655061057,154799.17277888738,266158.6640204386,160765.52484653905,148656.94458640539,160903.40894115868,212227.7246734735,137487.39299147596,230742.50822992725,177183.83498445936,227918.70263969898,247361.18603671956,179797.64811845977,127072.35285101963,162786.05564968692,118188.799805954,112931.02035044621,114177.3216224819,98769.66137549927,169579.95724142145,161674.05558036125,259919.0969949941,108320.25282592257,130587.43699462693,118175.14209308727,243110.82319463696,198331.81913624285,109723.91963475215,144486.11257234402,128736.44612033865,118085.20514630091,118556.51647922363
2009-12-01,221430.85584473642,307794.45575391216,150498.4358269345,260396.79761934714,305577.0329307236,140243.78131673796,102172.76502870192,303576.53138074826,164440.1725145235,268171.7058257546,226165.4096293671,168867.13067784967,362666.41386549827,155079.77264247218,406919.55291398504,216028.5298521812,212544.16748338126,140365.6571463974,186571.29433610445,174294.04242987104,154613.23060683234,265163.05360899377,160852.72595804158,148369.77584296418,160500.78317972773,211846.55468116756,137283.71060338785,230083.02370299763,176855.8933586691,228037.29999277784,247666.01182459402,179378.61257737153,126748.61677137691,162313.81000128388,118113.43490176555,112661.21176081954,114113.72356639554,98319.09214989502,168712.29006387413,161490.5875489128,258609.7486631407,108306.80771430727,130672.16277530404,118107.68599645236,242333.33339991342,197803.4168697682,109845.9685381581,144385.89404376323,129134.29490548359,118022.0344064823,118320.24165919209
